name,lat,lon,category,address,osm_id,osm_type
#1-3a,10.7876264,106.6643466,other,,499043901,way
#2-6,10.78757,106.6642422,other,,500831951,way
#3b-7,10.7876078,106.6644608,other,,504202539,way
-162° FROST BINGSU & WAFFLE,10.7515729,106.6469635,ice_cream,"162 Bình Tây, Đường Lê Quang Sung",13904111401,node
07 Làng Tăng Phú . TNP.A . Q9,10.8400337,106.7968193,shop,,11021396905,node
08 03,10.7514578,106.665239,shop,"73, Đường An Điềm",1486116589,way
"08 Bà Huyện Thanh Quan, Phường 06, Quận 3, Thành phố Hồ Chí Minh, Phường 06, Quận 3, Thành phố Hồ Chí Minh",10.7756408,106.6900882,other,"08 Bà Huyện Thanh Quan, Phường 06, Quận 3, Thành phố Hồ Chí Minh, Phường 06, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11703495920,node
09 Đường 2 . Trần Não . Bình An . Q2,10.7970903,106.7321875,shop,"9, Đường số 2",11018969105,node
1,10.8896276,106.8047583,other,,290725760,way
1 cent,10.9024708,106.6996012,shop,,4839990740,node
10,10.7696518,106.562888,other,,305085354,way
10 Độc Lập,10.7916851,106.6370287,transport,,11771724368,node
100 Vườn Lài,10.7877244,106.6336824,transport,,3158936122,node
1017 Nguyễn Duy Trinh . Phú Hữu . Q9,10.7952777,106.8072986,shop,,11026995505,node
1019 Nguyễn Duy Trinh . Phú Hữu . Q9,10.7960365,106.8073945,shop,,11026996005,node
1027 Nguyễn Duy Trinh . Phú Hữu . Q9,10.7968333,106.8074388,shop,,11026995706,node
104 Quốc Lộ 1k . Linh Xuân . TĐ,10.8779826,106.7666376,shop,,11035231105,node
104 Đường 144 . Tân Phú,10.867007,106.8094237,shop,,11034142405,node
107 Đường 265 . Hiệp Phú . Q9,10.8464687,106.7848994,shop,,11062923605,node
10A Đường 359 . Phước Long B . Q9,10.8189211,106.7767648,shop,,11029988005,node
11,10.769992,106.5619128,other,,305085359,way
11 Nam Cao . Tân Phú . Q9,10.8629103,106.7978433,shop,,11034101505,node
11/63 Nam Cao . Q9,10.8626577,106.8002679,shop,,11034096506,node
1119 Nguyễn Duy Trinh . Long Trường . Q9,10.8007422,106.8106436,shop,,11027064705,node
1127 KTV,10.7530028,106.6730685,bar,,11515855855,node
113 Nguyễn Hữu Cảnh,10.795123,106.7180798,transport,,12435545083,node
"115 Linh Trung , Linh Trung",10.8564327,106.7566561,shop,,11462715170,node
116 Culture Luxury,10.7684748,106.6986624,shop,"116, Nguyễn Thái Bình, District 1, TP. Hồ Chí Minh",11124634717,node
"116/16a Trần Quốc toản,",10.7848103,106.686601,other,"116/16a Trần Quốc toản,, Xuân Hòa, Ho Chi Minh City",11643888678,node
12 Dương Đình Hội . Phước Long B . Q9,10.8168788,106.7746266,shop,,11028965305,node
12 Đường 2 . Phường Cát lái . Quận 2,10.7636694,106.7826787,shop,,11003034205,node
"12/1H ấp tân thới 3, tân hiệp hóc môm",10.8947181,106.5850211,shop,,4833842522,node
123 Go Mart,10.7685479,106.6972383,shop,,13893611150,node
"126 Nguyễn Thị Minh Khai,",10.7778689,106.6930648,other,"126, Nguyễn Thị Minh Khai, Xuân Hòa, Ho Chi Minh City",11621572917,node
"127 Pasteur, SherwoodResidence,",10.7827157,106.6931513,other,"127 Pasteur, SherwoodResidence,, Xuân Hòa, Ho Chi Minh City",12005803985,node
12A Làng Tăng Phú . TNP.A . Q9,10.8404447,106.7974385,shop,,11021397705,node
13,10.7684459,106.5627224,other,,305085383,way
"13/1 Nguyễn Văn Mai,",10.7901355,106.687932,other,"13/1 Nguyễn Văn Mai,, Xuân Hòa, Ho Chi Minh City",11917715382,node
1306 Nguyễn Duy Trinh . Long Trường . Q9,10.8031072,106.813921,shop,,11027064005,node
1308 Nguyễn Duy Trinh . Long Trường . Q9,10.8033254,106.8141039,shop,,11027063905,node
131 Nguyễn Khoái,10.7556367,106.6930466,car_wash,,10831385906,node
134/109/263 Lý Chính Thắng,10.78943,106.68225,other,"134/109/263 Lý Chính Thắng, Phường 7, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11959383280,node
134/17/5 Đường Lý Chính Thắng,10.7917981,106.6833585,other,"134/17/5 Đường Lý Chính Thắng, Phường 7, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11836647735,node
135 Đường 6 . Bình Trưng Tây . Q2,10.7845634,106.7613519,shop,,11019024605,node
136 Mai Chí Thọ . An Phú . Quận 2,10.8017823,106.7539013,shop,,11062930605,node
"1366 Nguyễn Duy Trinh, Long Trường, Quận 9",10.8056434,106.8180916,shop,,11063124005,node
137 Hàm Nghi,10.7707963,106.7001852,shop,,11533096024,node
137 Luxury Massage,10.7736605,106.697257,shop,,11533096028,node
139 Coffee & Tea,10.7707988,106.7001322,cafe,"139, Hàm Nghi, Quận 1, Thành phố Hồ Chí Minh",12218545669,node
"139 Hai Bà Trưng,",10.7829723,106.6975964,other,"139 Hai Bà Trưng,, Xuân Hòa, Ho Chi Minh City",11811216259,node
139 Lê lợi - hóc môn,10.8953042,106.5851992,hostel,"139, Lê Lợi",4597397789,node
14,10.7680017,106.5637246,other,,305085385,way
14-16 Vườn Lài,10.7866903,106.6360314,transport,,3158936123,node
141,10.755128,106.6694055,shop,"131-133, Đường Nguyễn Tri Phương",13359804528,node
146/1h thới tam thôn,10.8867827,106.6075931,shop,,4893122021,node
"146/27 Võ Thị Sáu,",10.7873383,106.6905493,other,"146/27 Võ Thị Sáu,, Xuân Hòa, Ho Chi Minh City",11930611223,node
"147 Võ Văn Tần,",10.775032,106.689043,other,"147 Võ Văn Tần,, Xuân Hòa, Ho Chi Minh City",11743891733,node
15,10.7679299,106.5624636,other,,305085403,way
153 Nam Cao . Tân Phú . Q9,10.8561175,106.8026779,shop,,11034011506,node
"1536 Nguyễn Duy Trinh . Long Trường , Q9",10.806782,106.8246085,shop,,11062932705,node
154 Võ Thị Sáu,10.7870173,106.6907668,other,"154 Võ Thị Sáu, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11959405158,node
"154 Võ Thị Sáu P8 Q3 Thành phố Hồ Chí Minh,",10.7870183,106.6907673,other,"154 Võ Thị Sáu P8 Q3 Thành phố Hồ Chí Minh,, Xuân Hòa, Ho Chi Minh City",11944665072,node
154 Đ. Võ Thị Sáu,10.7870137,106.6907646,other,"154 Đ. Võ Thị Sáu, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11959488337,node
154 Đường Võ Thị Sáu,10.7870173,106.6907668,other,"154 Đường Võ Thị Sáu, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11959565176,node
154/2 Đường Võ Thị Sáu,10.7870183,106.6907659,other,"154/2 Đường Võ Thị Sáu, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11959505389,node
154/6 Đường Võ Thị Sáu,10.7870689,106.6907897,other,"154/6 Đường Võ Thị Sáu, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11959562638,node
154/6a Đường Võ Thị Sáu,10.7870718,106.6907868,other,"154/6a Đường Võ Thị Sáu, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11959488338,node
154A Võ Thị Sáu,10.7870188,106.6907688,other,"154A Võ Thị Sáu, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11959571610,node
154B Võ Thị Sáu,10.7870209,106.690768,other,"154B Võ Thị Sáu, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11959580284,node
154C Võ Thị Sáu,10.786909,106.6908167,other,"154C Võ Thị Sáu, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11959565645,node
154b Đường Võ Thị Sáu,10.7870175,106.6907689,other,"154b Đường Võ Thị Sáu, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11959530460,node
154c Đường Võ Thị Sáu,10.786909,106.6908167,other,"154c Đường Võ Thị Sáu, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11959581771,node
157,10.7557038,106.6694325,restaurant,"155-157-159-161, Đường Nguyễn Tri Phương",13359804522,node
159 Nam Cao . Tân Phú . Q9,10.855798,106.8029964,shop,,11034009705,node
16,10.7674577,106.5635211,other,,305085405,way
16 Đường 138 . Tân Phú . Q9,10.8669795,106.8052293,shop,,11034115405,node
162 Cầu Xây . Tân Phú . Q9,10.8556757,106.8126851,shop,,11033999205,node
163 Tây Hoà . Phước Long A . Q9,10.8253775,106.7669541,shop,,11035269406,node
165 Đường 154 . Tân Phú . Q9 ( Chú Cừ ),10.8667363,106.8097671,shop,,11034121207,node
"165 Đường 61 , Tăng Nhơn Phú , Phước Long B . Q9",10.8333243,106.7679425,shop,,11035252807,node
167 Cầu Xây . Tân Phú . Q9,10.8558512,106.8131801,shop,,11033996805,node
"168 Võ Thị Sáu,",10.7863411,106.6902391,other,"168 Võ Thị Sáu,, Xuân Hòa, Ho Chi Minh City",11843130811,node
17,10.7691674,106.5654398,other,,305085409,way
17 bà huyện thanh quan,10.7750102,106.6899957,other,"17, Bà Huyện Thanh Quan, Xuân Hòa, Ho Chi Minh City",11951439593,node
17 Đường 144 . Tân Phú . Q9,10.8673415,106.8053829,shop,,11034124405,node
176 Lê Văn Thịnh,10.7784215,106.7687885,transport,,11769143952,node
"179 Tam Bình , Tam Phú",10.8569719,106.7387944,shop,,11455503269,node
18,10.7694349,106.5660098,other,,305085412,way
18 BEER CLUB,10.7736329,106.6974832,restaurant,"18, Thủ Khoa Huân, 1, Ho Chi Minh City",10649373448,node
180 Vườn Lài,10.7879955,106.6285234,transport,,11811394816,node
"183 Lê Văn Chí , Linh Trung",10.861763,106.7794546,shop,,11462740769,node
"186 Điện Biên Phủ,",10.783863,106.691108,other,"186 Điện Biên Phủ,, Xuân Hòa, Ho Chi Minh City",11557114679,node
188 Beauty Spa quận 12 | Viện thẩm mỹ hàng đầu tpHCM,10.8763131,106.6406947,hospital,"15, Dương Thị Mười, quận 12, thành phố Hồ Chí Minh",10982272878,node
189 Nguyễn Hoàng . An Phú . Q2,10.7932135,106.745728,shop,,11018997106,node
1893 Dalat,10.9487612,106.8329039,cafe,"H8, Đường D13",1412757424,way
19,10.7699053,106.5656409,other,,305085413,way
"190 Võ Văn Hát , Long Trường , Q9",10.8167387,106.8048563,shop,,11024129105,node
"192 Nam Ky Khoi Nghia,",10.7824668,106.6924609,other,"192 Nam Ky Khoi Nghia,, Xuân Hòa, Ho Chi Minh City",11693243361,node
"194 pasteur,",10.7862076,106.6898603,other,"194 pasteur,, Xuân Hòa, Ho Chi Minh City",11815374427,node
195 Dương Đình Hội . Phước Long B . Q9,10.8260479,106.7800119,shop,,11029989505,node
1971's,10.772611,106.7600534,restaurant,,12378805000,node
"199 Lý Chính Thắng,",10.7801373,106.6826867,other,"199 Lý Chính Thắng,, Xuân Hòa, Ho Chi Minh City",11533619265,node
1996 Space & Coffee,10.7667283,106.6999267,cafe,,13384914783,node
2,10.8896308,106.8045391,other,,290725726,way
2/16H - Chiều bến xe BD đi lái Thiêu,10.9270231,106.6915798,transport,,13652544902,node
"2/1B Võ Văn Hát , Long Trường , Quận 9",10.8222801,106.8068737,shop,,11062933905,node
20,10.7708274,106.5669109,other,,305085414,way
20 khu phố 2,10.8333658,106.6202708,building,"20 kp2, hẻm 225 Trường Chinh, Quận 12, Ho Chi Minh",1101518179,way
200 Pasteur,10.7755533,106.6905852,other,"200 Pasteur, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Việt Nam, Xuân Hòa, Ho Chi Minh City",11989519848,node
200 đình phong phú . TNP.B . Q9,10.8343025,106.7826908,shop,,11021418805,node
205 Nguyễn Thị Đặng,10.8659149,106.6409121,building,"205, Đường Nguyễn Thị Đặng, Phường Tân Thới Hiệp",1118661712,way
"209 Dương Đình Hội, Phước Long B, Quận 9",10.8266383,106.78064,shop,,11063244105,node
21,10.771091,106.5672972,other,,305085415,way
21 Cầu Xây . Tân Phú . Q9,10.8537354,106.8067948,shop,,11034004905,node
21 Grams Chay,10.7740948,106.7042586,restaurant,"42, Nguyễn Huệ",13100412057,node
"21 Huỳnh Tịnh Của,",10.7885614,106.6880495,other,"21 Huỳnh Tịnh Của,, Xuân Hòa, Ho Chi Minh City",11840916356,node
"215 Nam Kỳ Khởi Nghĩa,",10.7880855,106.6854815,other,"215 Nam Kỳ Khởi Nghĩa,, Xuân Hòa, Ho Chi Minh City",11693249013,node
218 Đ. Điện Biên Phủ,10.7827686,106.6898829,other,"218 Đ. Điện Biên Phủ, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh 760000, Việt Nam, Xuân Hòa, Ho Chi Minh City",11974711320,node
"218 điện biên phủ,",10.7828113,106.689885,other,"218 điện biên phủ,, Xuân Hòa, Ho Chi Minh City",11936599295,node
22,10.771522,106.5666332,other,,305085417,way
22 Nam Cao . Tân Phú . Q9,10.8640485,106.8010929,shop,,11034111305,node
22 Đường 35 . Phường Cát Lái . Quận 2,10.7663502,106.783262,shop,,11003037305,node
"22 Đường 8 , An Phú , Q2",10.8091285,106.7526722,shop,,11018932305,node
220/9/43,10.7992136,106.7122694,other,"220/9/43, Hẻm 220/9 Xô Viết Nghệ Tĩnh, Bình Thạnh, Ho Chi Minh City",1054391882,way
220/9T,10.7992059,106.7121145,building,"220/9T, Xô Viết Nghệ Tĩnh, Bình Thạnh, Ho Chi Minh City",1044675841,way
220/9T1,10.7993328,106.7121077,building,"220/9T1, Xô Viết Nghệ Tĩnh, Bình Thạnh, Ho Chi Minh City",1054387724,way
220/9T2,10.7993717,106.712117,building,"220/9T2, Xô Viết Nghệ Tĩnh, Bình Thạnh, Ho Chi Minh City",1054387725,way
220/9T3,10.7994166,106.7121528,building,"220/9T3, Xô Viết Nghệ Tĩnh, Bình Thạnh, Ho Chi Minh City",1054387726,way
221 Võ Văn Hát . Long Trường . Q9,10.8151163,106.8057971,shop,,11024130605,node
"222 Pasteur, Phuong Vo Thi Sau, Q3,",10.7842846,106.6922989,other,"222 Pasteur, Phuong Vo Thi Sau, Q3,, Xuân Hòa, Ho Chi Minh City",11873232012,node
228 Lê Văn Thịnh Nối Dài . Cát Lái . Q2,10.775962,106.7694135,shop,,11019069505,node
228 Đình Phong Phú . TNP.B . Q9,10.8312143,106.7836248,shop,,11021422605,node
22z10 Bar,10.7704006,106.6902576,bar,,12307223177,node
23,10.7729477,106.5661834,other,,305085419,way
23 Tây Hoà . Phước Long A . Q9,10.8262603,106.7621615,shop,,11035275005,node
23-25 Lê Văn Thịnh,10.7866742,106.7691145,transport,,11769143889,node
231 Dương Đình Hội . Phước Long B . Q9,10.8277569,106.7817447,shop,,11029976506,node
"238 /3-4 Pasteur,",10.7855656,106.6910853,other,"238 /3-4 Pasteur,, Xuân Hòa, Ho Chi Minh City",11915702545,node
24 Beat,10.7764686,106.7522535,music_school,,12300900819,node
24/2 Nam Cao . Tân Phú . Q9,10.8623102,106.7979284,shop,,11034092605,node
240 Vườn Lài,10.7878312,106.6267785,transport,,3158936120,node
241 Dương Đình Hội . Phước Long B . Q9,10.8281125,106.7820407,shop,,11029975406,node
241B tăng nhơn phú . TNP.B . Q9,10.8340019,106.7808051,shop,,11021419805,node
242 Dương Đình Hội . Phước Long B . Q9,10.8279082,106.7818909,shop,,11029990705,node
243 Coffee,10.7715848,106.6021069,cafe,"243, Mã Lò",12995891152,node
247 Motorcycle Rental,10.7561692,106.7031263,motorcycle_rental,"33, Đường Vĩnh Hội",12210940210,node
"248 - 250 Nguyễn Đình Chiểu, Activ, Vo Thi Sau Ward",10.7773,106.68879,other,"248 - 250 Nguyễn Đình Chiểu, Activ, Vo Thi Sau Ward, Xuân Hòa, Ho Chi Minh City",12852848908,node
24B Trương Định,10.7787807,106.6890493,other,"24B Trương Định,, Xuân Hòa, Ho Chi Minh City",11874174066,node
"25 Trần Quốc Toản,",10.7891361,106.6892654,other,"25 Trần Quốc Toản,, Xuân Hòa, Ho Chi Minh City",11639707907,node
"25 trần quốc toản, Phường 08, Quận 3, Thành phố Hồ Chí Minh, Phường 08, Quận 3, Thành phố Hồ Chí Minh",10.7891442,106.6892556,other,"25 trần quốc toản, Phường 08, Quận 3, Thành phố Hồ Chí Minh, Phường 08, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11701000975,node
"250 Nguyễn Đình Chiểu, Activ, Vo Thi Sau Ward",10.7773208,106.6887275,other,"250 Nguyễn Đình Chiểu, Activ, Vo Thi Sau Ward, Xuân Hòa, Ho Chi Minh City",11782000419,node
"250 Nguyễn Đình Chiểu, Activ, Vo Thi Sau Ward District 3",10.7773005,106.6887187,other,"250 Nguyễn Đình Chiểu, Activ, Vo Thi Sau Ward District 3, Xuân Hòa, Ho Chi Minh City",11781970537,node
"250 nguyễn đình chiểu, Phường 06, Quận 3, Thành phố Hồ Chí Minh",10.7773064,106.6887249,other,"250 nguyễn đình chiểu, Phường 06, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",12022211589,node
"254 nguyễn đình chiểu Phường 06, Quận 3, Thành phố Hồ Chí Minh",10.7756599,106.6912619,other,"254 nguyễn đình chiểu Phường 06, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11785946031,node
257 Lê Văn Thịnh,10.7784599,106.768912,transport,,11769143887,node
25A Lương Định Của . Bình Khánh . Q2,10.7890185,106.7369259,shop,,11018989905,node
"26 Đường 8 , Hàng Tre . Long Thạnh Mỹ . Q9",10.8472983,106.8140648,shop,,11007770106,node
263 Hai Bà Trưng,10.78768,106.69193,other,"263 Hai Bà Trưng, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11959346568,node
263 Nam Kỳ Khởi Nghĩa,10.78932,106.68409,other,"263 Nam Kỳ Khởi Nghĩa, Phường 7, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11959368598,node
264 Bưng Ông Thoàn . Tăng Nhơn Phú B . Q9,10.8299116,106.7854857,shop,,11063246905,node
"266 Nam Kỳ Khởi Nghĩa,",10.7877709,106.6865277,other,"266 Nam Kỳ Khởi Nghĩa,, Xuân Hòa, Ho Chi Minh City",11801116796,node
"266-268 Nam Kỳ Khởi Nghĩa,",10.787863,106.6864875,other,"266-268 Nam Kỳ Khởi Nghĩa,, Xuân Hòa, Ho Chi Minh City",11708999058,node
"268 Nam Kỳ Khởi Nghĩa - Tòa nhà Sacombank,",10.7878788,106.6865805,other,"268 Nam Kỳ Khởi Nghĩa - Tòa nhà Sacombank,, Xuân Hòa, Ho Chi Minh City",11633698827,node
27 Đường 339 . Phước Long B . Q9,10.8229747,106.7725096,shop,,11028948805,node
27 Đỗ Xuân Hợp . Phước Long B . Q9,10.8349399,106.7666891,shop,,11029976507,node
286 bưng ông thoàn . TNP.B . Q9,10.83023,106.7845546,shop,,11021420106,node
"288 Pasteur,",10.7873769,106.6885284,other,"288, Pasteur, Xuân Hòa, Ho Chi Minh City",11836366614,node
29 Nam Cao . Tân Phú . Q9,10.8630014,106.8008218,shop,,11034108205,node
2A Đường 265 . Hiệp Phú . Quận 9,10.8443573,106.7847761,shop,2A,4974827719,node
2HandLand,10.7925563,106.6318919,shop,"186 Thọ Hòa, Độc Lập",13848685301,node
2PM Coffee,10.7972259,106.7179776,cafe,Hẻm 135 Nguyễn Hữu Cảnh,13236132301,node
3,10.8896278,106.8042138,other,,290725759,way
3 Đường 6 . Long Trường . Q9,10.8033225,106.8142416,shop,,11063225906,node
"3 Đường Võ Thị Sáu, District 1,, Ho Chi Minh City",10.7913486,106.695584,other,"3 Đường Võ Thị Sáu, District 1,, Ho Chi Minh City, Xuân Hòa, Ho Chi Minh City",11848795256,node
30 Shine,10.8600304,106.760477,shop,"708, Đường Lê Trọng Tấn",10215649378,node
30 Đường 7 . Bình An . Trần Não . Q2,10.7937673,106.7348689,shop,,11018974105,node
30 Đỗ Thế Diện . Long Thạnh Mỹ . Quận 9,10.8424179,106.827287,shop,,11063248805,node
"30/7 Ngô Thời Nhiệm,",10.7778302,106.6867649,other,"30/7 Ngô Thời Nhiệm,, Xuân Hòa, Ho Chi Minh City",11652105633,node
311 Võ Văn Hát . Long Trường . Q9,10.8164412,106.809791,shop,,11024132305,node
32 Nguyễn Thị Tư . Phú Hữu . Q9,10.7924686,106.8071365,shop,,11026991105,node
32 Ngô Thời Nhiệm,10.7772296,106.6863038,other,"32 Ngô Thời Nhiệm, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11915773583,node
"32 Ngô Thời Nhiệm,",10.7773772,106.6862716,other,"32 Ngô Thời Nhiệm,, Xuân Hòa, Ho Chi Minh City",11572086137,node
"327 Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức, Thành phố Hồ Chí Minh",10.8387075,106.7147164,car_rental,"327 Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức, Thành phố Hồ Chí Minh",6041006386,node
33 Le's Garden,10.7801668,106.6898398,cafe,,6315680994,node
336A Hoàng Hữu Nam . Long Thạnh Mỹ . Q9,10.8645451,106.8135767,shop,,11035231106,node
33A Làng tăng phú,10.8418425,106.7982755,shop,,11021397905,node
34 Đường 154 . Tân Phú . Q9,10.8676273,106.8059743,shop,,11034118907,node
34A Đình Phong Phú . TNP.B . Q9,10.8431956,106.7811014,shop,,11021421605,node
35 Huỳnh Tịnh Của,10.788852,106.6878229,other,"35 Huỳnh Tịnh Của, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Việt Nam, Xuân Hòa, Ho Chi Minh City",11974731054,node
"35 huỳnh tịnh của,",10.7887377,106.6878573,other,"35 huỳnh tịnh của,, Xuân Hòa, Ho Chi Minh City",11932144661,node
35/35 Phạm Ngọc Thạch,10.7841891,106.6933461,other,"35/35 Phạm Ngọc Thạch, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11974786029,node
36 Lê Văn Thịnh,10.7870521,106.7690984,transport,,11769143950,node
36 Nam Cao . Tân Phú . Q9,10.8619249,106.7980846,shop,,11034083506,node
365 Chay,10.7693971,106.6972643,cafe,"26, Đặng Thị Nhu, District 1, Ho Chi Minh City, Vietnam",10736277207,node
365 Napoli Pizza,10.8046528,106.7356598,restaurant,,900287989,way
37,10.8563485,106.7109281,other,"37, An Phú Đông 13, Quận 12, Hồ Chí Minh",1420336238,way
37 Đường 339 . Phước Long B . Q9,10.8232181,106.772805,shop,,11028947505,node
378 Nguyễn Thị Định . Bình Trưng Tây . Q2,10.7823108,106.7601629,shop,,11019022206,node
38/3/3,10.8354296,106.7616604,other,"38/3/3, Đường số 3, Thành phố Thủ Đức",1310617682,way
380 Nguyễn Thị Định . Bình Trưng Tây . Q2,10.7822906,106.7602323,shop,,11019028805,node
380 Nguyễn Thị Định . Thạnh Mỹ Lợi . Q2,10.7822814,106.7602184,shop,,11063257305,node
387 Hai Bà Trưng,10.7900868,106.6885886,other,"387 Hai Bà Trưng, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11832107872,node
"387 Hai Bà Trưng - Nhà sách Fahasa,",10.7900973,106.6885993,other,"387 Hai Bà Trưng - Nhà sách Fahasa,, Xuân Hòa, Ho Chi Minh City",11829624608,node
"387 Hai Bà Trưng,",10.7900657,106.6885779,other,"387 Hai Bà Trưng,, Xuân Hòa, Ho Chi Minh City",11927566374,node
387 Đường Hai Bà Trưng,10.7900657,106.6885886,other,"387 Đường Hai Bà Trưng, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11832128103,node
"389 Hai Bà Trưng,",10.7902837,106.6887286,other,"389 Hai Bà Trưng,, Xuân Hòa, Ho Chi Minh City",11927874213,node
39 Đường 22 . Phước Long B . Q9,10.8283496,106.7775307,shop,,11035248706,node
"393/11 Hai Ba Trung, Phuong 8, Quan 3, Ho Chi Minh, Vietnam, London",10.7903622,106.6883704,other,"393/11 Hai Ba Trung, Phuong 8, Quan 3, Ho Chi Minh, Vietnam, London, Xuân Hòa, Ho Chi Minh City",13040522762,node
3CM - 3 Con Mèo,10.7673454,106.5960022,shop,"931/1E, Hương Lộ 2, Quận Bình Tân, Thành Phố Hồ Chí Minh",13917159804,node
3D,10.753891,106.6650863,shop,"646J, Đường Nguyễn Trãi",1457214646,way
3K Shop,10.7921906,106.6972069,shop,"14, Nguyễn Văn Giai, Phường Tân Định",13831950241,node
3Đ Chill Cafe,10.7853495,106.6838354,cafe,,13540316060,node
4,10.8896357,106.8039849,other,,290725724,way
4-Q,10.7548634,106.6689399,restaurant,"6, Đường Phước Hưng",1456717177,way
4/13 Nguyễn Cảnh Dị,10.8048389,106.661772,building,"13, Hẻm 4 Đường Nguyễn Cảnh Dị, Tan Binh, Phường 4",1221519490,way
40 Bà Huyện Thanh Quan,10.7778623,106.6882115,other,"40 Bà Huyện Thanh Quan, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11840662007,node
"40 Bà Huyện Thanh Quan, Phường 06, Quận 3, Thành phố Hồ Chí Minh",10.7778729,106.6882329,other,"40 Bà Huyện Thanh Quan, Phường 06, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11840851830,node
40 CL,10.7703529,106.7896709,other,,7790259649,node
40 Phạm Ngọc Thạch,10.7851962,106.6936086,other,"40 Phạm Ngọc Thạch, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11840850963,node
"40 bà huyện thanh quan,",10.7778518,106.6882222,other,"40 bà huyện thanh quan,, Xuân Hòa, Ho Chi Minh City",11699190698,node
"40,",10.7778336,106.6882367,other,"40,, Xuân Hòa, Ho Chi Minh City",11932125533,node
403 Đường Hoàng Sa,10.7918384,106.6857424,other,"403 Đường Hoàng Sa, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11971191473,node
40B Đường 28 . Cát Lái . Q2,10.7797415,106.770793,shop,,11019064805,node
419 Hotel,10.7723166,106.6943146,hotel,,12595578801,node
42 Thạnh Mỹ Lợi . Thạnh Mỹ Lợi . Q2,10.7792508,106.7613281,shop,,11019033105,node
"42, Phạm Ngọc Thạch,",10.7852828,106.6933895,other,"42, Phạm Ngọc Thạch,, Xuân Hòa, Ho Chi Minh City",11721398493,node
432 Nguyễn Duy Trinh . Bình Trưng Đông . Q2,10.7884091,106.7721167,shop,,11019046305,node
439 Đường Hoàng Sa,10.791873,106.6849248,other,"439 Đường Hoàng Sa, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Xuân Hòa, Ho Chi Minh City",11971107178,node
444 Nguyễn Duy Trinh . Bình Trưng Đông . Q2,10.7884521,106.7718697,shop,,11019045005,node
45 Bưng Ông Thoàn . Phú Hữu . Q9,10.7934617,106.7980059,shop,,11026988905,node
"45 Tú Xương,",10.7799916,106.685926,other,"45 Tú Xương,, Xuân Hòa, Ho Chi Minh City",11765157116,node
45 Đường 3 . Thạnh Mỹ Lợi . Q2,10.7801431,106.7596767,shop,,11019030905,node
45 Đường 42 Bình Trưng Đông . Quận 2,10.7842348,106.7720973,shop,,11063269905,node
46 Nguyễn Tuyển . Bình Trưng Tây . Q2,10.785894,106.7646826,shop,,11019020905,node
